npi,combined_hs_and_corp,combined_hs_and_corp_name
1285652909,HSI00001146,Unitypoint Health
1316240104,HSI00001146,Unitypoint Health
1588690267,HSI00001146,Unitypoint Health
1053492579,HSI00001106,Trinity Health
1295819589,HSI00001106,Trinity Health
1477637759,HSI00001106,Trinity Health
1720296775,HSI00001106,Trinity Health
1841389251,HSI00001106,Trinity Health
1104988294,HSI00000068,Avera Health
1326109315,HSI00000068,Avera Health
1558423632,HSI00000068,Avera Health
1578625653,HSI00000068,Avera Health
1710765433,HSI00000068,Avera Health
1598849812,HSI00000068,Avera Health
1629023429,HSI00000068,Avera Health
1730182569,HSI00000068,Avera Health
1912988387,HSI00000068,Avera Health
1346241213,HSI00001146,Unitypoint Health
1609989581,HSI00001146,Unitypoint Health
1790893469,HSI00001146,Unitypoint Health
1043395247,HSI00001146,Unitypoint Health
1194702977,HSI00001146,Unitypoint Health
1235214420,HSI00001146,Unitypoint Health
1255972477,HSI00001146,Unitypoint Health
1043511850,HSI00001146,Unitypoint Health
1396355343,HSI00001146,Unitypoint Health
1437663242,HSI00001146,Unitypoint Health
1669420501,HSI00001146,Unitypoint Health
1720673973,HSI00001146,Unitypoint Health
1780892307,HSI00001146,Unitypoint Health
1922188606,HSI00001146,Unitypoint Health
1962033035,HSI00001146,Unitypoint Health
1073573994,HSI00000390,Genesis Health System
1184636557,HSI00001106,Trinity Health
1194935726,HSI00001106,Trinity Health
1285704692,HSI00001106,Trinity Health
1679644330,HSI00001106,Trinity Health
1740292127,HSI00001106,Trinity Health
1841361276,HSI00001106,Trinity Health
1891869798,HSI00001106,Trinity Health
1053839795,HSI00001146,Unitypoint Health
1073594156,HSI00001146,Unitypoint Health
1275051914,HSI00001146,Unitypoint Health
1407374143,HSI00001146,Unitypoint Health
1427576164,HSI00001146,Unitypoint Health
1447778170,HSI00001146,Unitypoint Health
1487759858,HSI00001146,Unitypoint Health
1558737239,HSI00001146,Unitypoint Health
1578089991,HSI00001146,Unitypoint Health
1609394345,HSI00001146,Unitypoint Health
1629651906,HSI00001146,Unitypoint Health
1710405444,HSI00001146,Unitypoint Health
1821516568,HSI00001146,Unitypoint Health
1841718582,HSI00001146,Unitypoint Health
1851819593,HSI00001146,Unitypoint Health
1861910507,HSI00001146,Unitypoint Health
1881112522,HSI00001146,Unitypoint Health
1295901304,HSI00000902,SSM Health
1427697739,HSI00000902,SSM Health
1487745501,HSI00000902,SSM Health
1619074978,HSI00000902,SSM Health
1659472397,HSI00000902,SSM Health
1679821839,HSI00000902,SSM Health
1821258740,HSI00000902,SSM Health
1831280957,HSI00000902,SSM Health
1881233195,HSI00000902,SSM Health
1922407139,HSI00000902,SSM Health
1952940256,HSI00000902,SSM Health
1972600500,HSI00000902,SSM Health
1972851418,HSI00000902,SSM Health
1215962550,HSI00001146,Unitypoint Health
1770675431,HSI00001146,Unitypoint Health
1962594622,HSI00001146,Unitypoint Health
1104440809,HSI00000068,Avera Health
1295818524,HSI00000068,Avera Health
1356445456,HSI00000068,Avera Health
1417991316,HSI00000068,Avera Health
1548364813,HSI00000068,Avera Health
1669560199,HSI00000068,Avera Health
1730283326,HSI00000068,Avera Health
1821030339,HSI00000068,Avera Health
1932203130,HSI00000068,Avera Health
1063586071,HSI00001146,Unitypoint Health
1770591661,HSI00001106,Trinity Health
1922087915,HSI00001106,Trinity Health
1952319840,HSI00001106,Trinity Health
1184621096,HSI00001085,The Nebraska Medical Center
1346304524,HSI00001085,The Nebraska Medical Center
1427300201,HSI00001085,The Nebraska Medical Center
1497150825,HSI00001085,The Nebraska Medical Center
1497810972,HSI00001085,The Nebraska Medical Center
1508487547,HSI00001085,The Nebraska Medical Center
1407870058,HSI00001146,Unitypoint Health
1346281334,HSI00001106,Trinity Health
1528009511,HSI00001106,Trinity Health
1780622613,HSI00001106,Trinity Health
1457691941,HSI00001106,Trinity Health
1467659268,HSI00000666,Mercy Medical Center
1528030194,HSI00001106,Trinity Health
1740213206,HSI00001106,Trinity Health
1447295365,HSI00001106,Trinity Health
1134411416,HSI00001106,Trinity Health
1437190527,HSI00001106,Trinity Health
1477594661,HSI00001106,Trinity Health
1497796494,HSI00001106,Trinity Health
1497796783,HSI00001106,Trinity Health
1548288160,HSI00001106,Trinity Health
1700827896,HSI00001106,Trinity Health
1922045632,HSI00001106,Trinity Health
1932140969,HSI00001106,Trinity Health
1043251754,HSI00001106,Trinity Health
1134161151,HSI00001106,Trinity Health
1255379400,HSI00001106,Trinity Health
1336187277,HSI00001106,Trinity Health
1376702217,HSI00001106,Trinity Health
1790723633,HSI00001106,Trinity Health
1083663397,HSI00000428,Gundersen Health System
1174572481,HSI00000428,Gundersen Health System
1265481576,HSI00000428,Gundersen Health System
1356314215,HSI00000428,Gundersen Health System
1508227539,HSI00000428,Gundersen Health System
1558722579,HSI00000428,Gundersen Health System
1598765398,HSI00000428,Gundersen Health System
1639533763,HSI00000428,Gundersen Health System
1710950654,HSI00000428,Gundersen Health System
1891744108,HSI00000428,Gundersen Health System
1811998859,HSI00001146,Unitypoint Health
1114904604,HSI00001106,Trinity Health
1366425274,HSI00001146,Unitypoint Health
1538617840,HSI00001146,Unitypoint Health
1013968262,HSI00000390,Genesis Health System
1124804182,HSI00000390,Genesis Health System
1184498933,HSI00000390,Genesis Health System
1205533056,HSI00000390,Genesis Health System
1407938269,HSI00000390,Genesis Health System
1427097716,HSI00000390,Genesis Health System
1467404491,HSI00000390,Genesis Health System
1477654945,HSI00000390,Genesis Health System
1649368523,HSI00000390,Genesis Health System
1972542264,HSI00000390,Genesis Health System
1679521124,HSI00000666,Mercy Medical Center
1639244270,HSI00001106,Trinity Health
1386679512,HSI00001106,Trinity Health
1659348506,HSI00001106,Trinity Health
1154490779,HSI00000666,Mercy Medical Center
1427254952,HSI00000666,Mercy Medical Center
1780278242,HSI00001106,Trinity Health
1013459163,HSI00001146,Unitypoint Health
1053853234,HSI00001146,Unitypoint Health
1164514741,HSI00001146,Unitypoint Health
1194249920,HSI00001146,Unitypoint Health
1275015208,HSI00001146,Unitypoint Health
1306346176,HSI00001146,Unitypoint Health
1497255269,HSI00001146,Unitypoint Health
1598289316,HSI00001146,Unitypoint Health
1932740024,HSI00001146,Unitypoint Health
1942397328,HSI00001146,Unitypoint Health
1962594549,HSI00001146,Unitypoint Health
1306880570,HSI00001106,Trinity Health
1306880968,HSI00001106,Trinity Health
1548209984,HSI00001106,Trinity Health
1639399827,HSI00001106,Trinity Health
1760426431,HSI00001106,Trinity Health
1851327563,HSI00001106,Trinity Health
1356370001,HSI00001146,Unitypoint Health
1700882891,HSI00000611,MaineHealth
1114682069,HSI00000537,Kaleida Health
1205474681,HSI00000537,Kaleida Health
1215502711,HSI00000537,Kaleida Health
1548825482,HSI00000537,Kaleida Health
1619307022,HSI00000537,Kaleida Health
1952893091,HSI00000537,Kaleida Health
1972944080,HSI00000537,Kaleida Health
1265489157,HSI00000358,Faith Regional Health Services
1275074577,HSI00000358,Faith Regional Health Services
1114994324,HSI00001126,UPMC
1962501627,HSI00000116,Blanchard Valley Health System
1285691063,HSI00000933,Saint Lukes Episcopal Presbyterian Hospital
1457467755,HSI00000933,Saint Lukes Episcopal Presbyterian Hospital
1033138136,HSI00000473,Hennepin Healthcare
1265657746,HSI00000473,Hennepin Healthcare
1356369524,HSI00000473,Hennepin Healthcare
1407897309,HSI00000473,Hennepin Healthcare
1619567625,HSI00000473,Hennepin Healthcare
1770957219,HSI00000473,Hennepin Healthcare
1578723540,HSI00000492,HCA Healthcare
1093790578,HSI00001172,University of Iowa Hospitals and Clinics
1174845101,HSI00001172,University of Iowa Hospitals and Clinics
1306304027,HSI00001172,University of Iowa Hospitals and Clinics
1376544320,HSI00001172,University of Iowa Hospitals and Clinics
1396511473,HSI00001172,University of Iowa Hospitals and Clinics
1477554814,HSI00001172,University of Iowa Hospitals and Clinics
1508858127,HSI00001172,University of Iowa Hospitals and Clinics
1548248321,HSI00001172,University of Iowa Hospitals and Clinics
1609956234,HSI00001172,University of Iowa Hospitals and Clinics
1629054846,HSI00001172,University of Iowa Hospitals and Clinics
1639157415,HSI00001172,University of Iowa Hospitals and Clinics
1699541870,HSI00001172,University of Iowa Hospitals and Clinics
1811246473,HSI00001172,University of Iowa Hospitals and Clinics
1811984636,HSI00001172,University of Iowa Hospitals and Clinics
1851371561,HSI00001172,University of Iowa Hospitals and Clinics
1881679371,HSI00001172,University of Iowa Hospitals and Clinics
1972588465,HSI00001172,University of Iowa Hospitals and Clinics
1013197060,HSI00001287,Broadlawns Medical Center
1235541434,HSI00001287,Broadlawns Medical Center
1467447508,HSI00001287,Broadlawns Medical Center
1487289955,HSI00001106,Trinity Health
1790740884,HSI00001106,Trinity Health
1841261104,HSI00001106,Trinity Health
1144853516,HSI00001106,Trinity Health
1609930460,HSI00001106,Trinity Health
1831296052,HSI00001106,Trinity Health
1477508190,HSI00001106,Trinity Health
1487740486,HSI00001106,Trinity Health
1821413667,HSI00001106,Trinity Health
1942255666,HSI00001106,Trinity Health
1386719748,HSI00001172,University of Iowa Hospitals and Clinics
1396760153,HSI00001172,University of Iowa Hospitals and Clinics
1417993536,HSI00001172,University of Iowa Hospitals and Clinics
1497791511,HSI00001172,University of Iowa Hospitals and Clinics
1821045451,HSI00001172,University of Iowa Hospitals and Clinics
1922578202,HSI00001172,University of Iowa Hospitals and Clinics
1033291927,HSI00001106,Trinity Health
1154487544,HSI00001106,Trinity Health
1407925522,HSI00001106,Trinity Health
1518059138,HSI00001106,Trinity Health
1588756191,HSI00001106,Trinity Health
1689766206,HSI00001106,Trinity Health
1114269339,HSI00001172,University of Iowa Hospitals and Clinics
1295813806,HSI00001172,University of Iowa Hospitals and Clinics
1528538808,HSI00001172,University of Iowa Hospitals and Clinics
1821122623,HSI00001172,University of Iowa Hospitals and Clinics
1841536745,HSI00001172,University of Iowa Hospitals and Clinics
1891483087,HSI00001172,University of Iowa Hospitals and Clinics
1932142726,HSI00001172,University of Iowa Hospitals and Clinics
1114012085,HSI00001146,Unitypoint Health
1427015585,HSI00001146,Unitypoint Health
1821055989,HSI00001146,Unitypoint Health
1144209255,HSI00001106,Trinity Health
1366525891,HSI00001106,Trinity Health
1043375132,HSI00001146,Unitypoint Health
1053368191,HSI00001146,Unitypoint Health
1235779851,HSI00001146,Unitypoint Health
1356402929,HSI00001146,Unitypoint Health
1548681216,HSI00001146,Unitypoint Health
1639747108,HSI00001146,Unitypoint Health
1679246722,HSI00001146,Unitypoint Health
1336291160,HSI00000068,Avera Health
1427011402,HSI00000068,Avera Health
1508862012,HSI00000068,Avera Health
1558904417,HSI00000068,Avera Health
1932163904,HSI00000068,Avera Health
1972566875,HSI00000068,Avera Health
1467434225,HSI00000860,Quorum Health Corporation
1730503319,HSI00000860,Quorum Health Corporation
1861589129,HSI00000860,Quorum Health Corporation
1972509479,HSI00000860,Quorum Health Corporation
1275048977,HSI00001146,Unitypoint Health
1346353323,HSI00001146,Unitypoint Health
1639180748,HSI00001146,Unitypoint Health
1639684335,HSI00001146,Unitypoint Health
1902805062,HSI00001146,Unitypoint Health
1245256189,HSI00001106,Trinity Health
1689721318,HSI00001106,Trinity Health
1699737270,HSI00001106,Trinity Health
1912938606,HSI00001106,Trinity Health
1073898649,HSI00001172,University of Iowa Hospitals and Clinics
1376611103,HSI00001172,University of Iowa Hospitals and Clinics
1417138033,HSI00001172,University of Iowa Hospitals and Clinics
1114012804,HSI00001106,Trinity Health
1205895299,HSI00001106,Trinity Health
1245469378,HSI00001106,Trinity Health
1093929390,HSI00001106,Trinity Health
1194880112,HSI00001106,Trinity Health
1497810097,HSI00001106,Trinity Health
1831104611,HSI00001106,Trinity Health
1962567990,HSI00001106,Trinity Health
1154720878,HSI00001106,Trinity Health
1356490841,HSI00001106,Trinity Health
1700935202,HSI00001106,Trinity Health
1811046568,HSI00001106,Trinity Health
1023676400,HSI00001106,Trinity Health
1194412478,HSI00001106,Trinity Health
1669477089,HSI00001106,Trinity Health
1790154268,HSI00001106,Trinity Health
1861416307,HSI00001106,Trinity Health
1992730857,HSI00001106,Trinity Health
1023080504,HSI00001146,Unitypoint Health
1215054713,HSI00001146,Unitypoint Health
1316471162,HSI00001146,Unitypoint Health
1508390352,HSI00001146,Unitypoint Health
1922335322,HSI00001146,Unitypoint Health
1073696571,HSI00001146,Unitypoint Health
1366414534,HSI00001146,Unitypoint Health
1528349719,HSI00001146,Unitypoint Health
1710130588,HSI00001146,Unitypoint Health
1962654921,HSI00001146,Unitypoint Health
1134191653,HSI00001146,Unitypoint Health
1417905845,HSI00001146,Unitypoint Health
1780755728,HSI00001146,Unitypoint Health
1821154220,HSI00001146,Unitypoint Health
1316063076,HSI00001106,Trinity Health
1508810714,HSI00001106,Trinity Health
1578641593,HSI00001106,Trinity Health
1598844037,HSI00001106,Trinity Health
1790854503,HSI00001106,Trinity Health
1831260280,HSI00001106,Trinity Health
1992875678,HSI00001106,Trinity Health
1326002643,HSI00000390,Genesis Health System
1689705949,HSI00000390,Genesis Health System
1912960758,HSI00000390,Genesis Health System
1073871471,HSI00001146,Unitypoint Health
1083654883,HSI00001146,Unitypoint Health
1245260652,HSI00001146,Unitypoint Health
1457825192,HSI00001146,Unitypoint Health
1629153176,HSI00001146,Unitypoint Health
1053305326,HSI00000860,Quorum Health Corporation
1235985003,HSI00000860,Quorum Health Corporation
1538373717,HSI00000860,Quorum Health Corporation
1609120153,HSI00000860,Quorum Health Corporation
1669802955,HSI00000860,Quorum Health Corporation
1699167866,HSI00000860,Quorum Health Corporation
1942893839,HSI00000860,Quorum Health Corporation
1023045804,HSI00001146,Unitypoint Health
1073555462,HSI00001146,Unitypoint Health
1114954997,HSI00001146,Unitypoint Health
1851856132,HSI00001146,Unitypoint Health
1104125822,HSI00001106,Trinity Health
1174599468,HSI00001106,Trinity Health
1275825838,HSI00001106,Trinity Health
1457421554,HSI00001106,Trinity Health
1457902314,HSI00001106,Trinity Health
1487746764,HSI00001106,Trinity Health
1669566824,HSI00001106,Trinity Health
1780873919,HSI00001106,Trinity Health
1174968697,HSI00001106,Trinity Health
1295702397,HSI00001106,Trinity Health
1497957351,HSI00001106,Trinity Health
1508481243,HSI00001106,Trinity Health
1568414118,HSI00001106,Trinity Health
1851308423,HSI00001106,Trinity Health
1013987007,HSI00000958,Sanford Health
1265479323,HSI00000958,Sanford Health
1518932821,HSI00000958,Sanford Health
1518937598,HSI00000958,Sanford Health
1700856796,HSI00000958,Sanford Health
1952371213,HSI00000958,Sanford Health
1992765119,HSI00000958,Sanford Health
1184659153,HSI00001106,Trinity Health
1386679793,HSI00001106,Trinity Health
1386996544,HSI00001106,Trinity Health
1831441096,HSI00001106,Trinity Health
1932139359,HSI00001106,Trinity Health
1972855286,HSI00001106,Trinity Health
1538466842,HSI00001146,Unitypoint Health
1588636351,HSI00001146,Unitypoint Health
1912970401,HSI00001146,Unitypoint Health
1154722841,HSI00000070,BJC Healthcare
1467461434,HSI00000070,BJC Healthcare
1487663506,HSI00000070,BJC Healthcare
1528017266,HSI00000070,BJC Healthcare
1558370528,HSI00000070,BJC Healthcare
1609658905,HSI00000070,BJC Healthcare
1427098169,HSI00000660,Mercy
1790720282,HSI00000660,Mercy
1851431738,HSI00000660,Mercy
1881792547,HSI00000660,Mercy
1043270424,HSI00000902,SSM Health
1316282163,HSI00000902,SSM Health
1487758801,HSI00000902,SSM Health
1609897339,HSI00000902,SSM Health
1003856592,HSI00000070,BJC Healthcare
1013430891,HSI00000070,BJC Healthcare
1013542877,HSI00000070,BJC Healthcare
1013957562,HSI00000070,BJC Healthcare
1043414113,HSI00000070,BJC Healthcare
1053172403,HSI00000070,BJC Healthcare
1104866656,HSI00000070,BJC Healthcare
1114602307,HSI00000070,BJC Healthcare
1134169568,HSI00000070,BJC Healthcare
1174563662,HSI00000070,BJC Healthcare
1194765685,HSI00000070,BJC Healthcare
1275128407,HSI00000070,BJC Healthcare
1316987746,HSI00000070,BJC Healthcare
1316987886,HSI00000070,BJC Healthcare
1336675974,HSI00000070,BJC Healthcare
1346847233,HSI00000070,BJC Healthcare
1356381842,HSI00000070,BJC Healthcare
1356382527,HSI00000070,BJC Healthcare
1427098938,HSI00000070,BJC Healthcare
1427221407,HSI00000070,BJC Healthcare
1447968318,HSI00000070,BJC Healthcare
1487099768,HSI00000070,BJC Healthcare
1487694337,HSI00000070,BJC Healthcare
1497381206,HSI00000070,BJC Healthcare
1528005642,HSI00000070,BJC Healthcare
1538100565,HSI00000070,BJC Healthcare
1598705923,HSI00000070,BJC Healthcare
1649631425,HSI00000070,BJC Healthcare
1669405544,HSI00000070,BJC Healthcare
