value,neuromusc,cvd,respiratory,renal,gi,hemato_immu,metabolic,congeni_genetic,malignancy,neonatal,tech_dep,transplant,ccc_flag
R73,0,0,0,0,0,0,0,0,0,0,0,0,0
R73.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R73.01,0,0,0,0,0,0,0,0,0,0,0,0,0
R73.02,0,0,0,0,0,0,0,0,0,0,0,0,0
R73.03,0,0,0,0,0,0,0,0,0,0,0,0,0
R73.09,0,0,0,0,0,0,0,0,0,0,0,0,0
R73.9,0,0,0,0,0,0,0,0,0,0,0,0,0
R74,0,0,0,0,0,0,0,0,0,0,0,0,0
R74.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R74.01,0,0,0,0,0,0,0,0,0,0,0,0,0
R74.02,0,0,0,0,0,0,0,0,0,0,0,0,0
R74.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R74.9,0,0,0,0,0,0,0,0,0,0,0,0,0
R75,0,0,0,0,0,0,0,0,0,0,0,0,0
R76,0,0,0,0,0,0,0,0,0,0,0,0,0
R76.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R76.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R76.11,0,0,0,0,0,0,0,0,0,0,0,0,0
R76.12,0,0,0,0,0,0,0,0,0,0,0,0,0
R76.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R76.9,0,0,0,0,0,0,0,0,0,0,0,0,0
R77,0,0,0,0,0,0,0,0,0,0,0,0,0
R77.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R77.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R77.2,0,0,0,0,0,0,0,0,0,0,0,0,0
R77.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R77.9,0,0,0,0,0,0,0,0,0,0,0,0,0
R78,0,0,0,0,0,0,0,0,0,0,0,0,0
R78.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R78.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R78.2,0,0,0,0,0,0,0,0,0,0,0,0,0
R78.3,0,0,0,0,0,0,0,0,0,0,0,0,0
R78.4,0,0,0,0,0,0,0,0,0,0,0,0,0
R78.5,0,0,0,0,0,0,0,0,0,0,0,0,0
R78.6,0,0,0,0,0,0,0,0,0,0,0,0,0
R78.7,0,0,0,0,0,0,0,0,0,0,0,0,0
R78.71,0,0,0,0,0,0,0,0,0,0,0,0,0
R78.79,0,0,0,0,0,0,0,0,0,0,0,0,0
R78.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R78.81,0,0,0,0,0,0,0,0,0,0,0,0,0
R78.89,0,0,0,0,0,0,0,0,0,0,0,0,0
R78.9,0,0,0,0,0,0,0,0,0,0,0,0,0
R79,0,0,0,0,0,0,0,0,0,0,0,0,0
R79.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R79.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R79.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R79.81,0,0,0,0,0,0,0,0,0,0,0,0,0
R79.82,0,0,0,0,0,0,0,0,0,0,0,0,0
R79.83,0,0,0,0,0,0,0,0,0,0,0,0,0
R79.89,0,0,0,0,0,0,0,0,0,0,0,0,0
R79.9,0,0,0,0,0,0,0,0,0,0,0,0,0
R80,0,0,0,0,0,0,0,0,0,0,0,0,0
R80.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R80.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R80.2,0,0,0,0,0,0,0,0,0,0,0,0,0
R80.3,0,0,0,0,0,0,0,0,0,0,0,0,0
R80.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R80.9,0,0,0,0,0,0,0,0,0,0,0,0,0
R81,0,0,0,0,0,0,0,0,0,0,0,0,0
R82,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.2,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.3,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.4,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.6,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.7,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.71,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.79,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.81,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.89,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.9,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.90,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.91,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.99,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.991,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.992,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.993,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.994,0,0,0,0,0,0,0,0,0,0,0,0,0
R82.998,0,0,0,0,0,0,0,0,0,0,0,0,0
R83,0,0,0,0,0,0,0,0,0,0,0,0,0
R83.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R83.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R83.2,0,0,0,0,0,0,0,0,0,0,0,0,0
R83.3,0,0,0,0,0,0,0,0,0,0,0,0,0
R83.4,0,0,0,0,0,0,0,0,0,0,0,0,0
R83.5,0,0,0,0,0,0,0,0,0,0,0,0,0
R83.6,0,0,0,0,0,0,0,0,0,0,0,0,0
R83.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R83.9,0,0,0,0,0,0,0,0,0,0,0,0,0
R84,0,0,0,0,0,0,0,0,0,0,0,0,0
R84.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R84.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R84.2,0,0,0,0,0,0,0,0,0,0,0,0,0
R84.3,0,0,0,0,0,0,0,0,0,0,0,0,0
R84.4,0,0,0,0,0,0,0,0,0,0,0,0,0
R84.5,0,0,0,0,0,0,0,0,0,0,0,0,0
R84.6,0,0,0,0,0,0,0,0,0,0,0,0,0
R84.7,0,0,0,0,0,0,0,0,0,0,0,0,0
R84.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R84.9,0,0,0,0,0,0,0,0,0,0,0,0,0
R85,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.2,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.3,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.4,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.5,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.6,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.61,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.610,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.611,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.612,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.613,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.614,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.615,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.616,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.618,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.619,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.69,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.7,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.81,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.82,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.89,0,0,0,0,0,0,0,0,0,0,0,0,0
R85.9,0,0,0,0,0,0,0,0,0,0,0,0,0
R86,0,0,0,0,0,0,0,0,0,0,0,0,0
R86.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R86.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R86.2,0,0,0,0,0,0,0,0,0,0,0,0,0
R86.3,0,0,0,0,0,0,0,0,0,0,0,0,0
R86.4,0,0,0,0,0,0,0,0,0,0,0,0,0
R86.5,0,0,0,0,0,0,0,0,0,0,0,0,0
R86.6,0,0,0,0,0,0,0,0,0,0,0,0,0
R86.7,0,0,0,0,0,0,0,0,0,0,0,0,0
R86.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R86.9,0,0,0,0,0,0,0,0,0,0,0,0,0
R87,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.2,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.3,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.4,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.6,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.61,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.610,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.611,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.612,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.613,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.614,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.615,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.616,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.618,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.619,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.62,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.620,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.621,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.622,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.623,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.624,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.625,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.628,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.629,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.69,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.7,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.81,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.810,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.811,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.82,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.820,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.821,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.89,0,0,0,0,0,0,0,0,0,0,0,0,0
R87.9,0,0,0,0,0,0,0,0,0,0,0,0,0
R88,0,0,0,0,0,0,0,0,0,0,0,0,0
R88.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R88.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R89,0,0,0,0,0,0,0,0,0,0,0,0,0
R89.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R89.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R89.2,0,0,0,0,0,0,0,0,0,0,0,0,0
R89.3,0,0,0,0,0,0,0,0,0,0,0,0,0
R89.4,0,0,0,0,0,0,0,0,0,0,0,0,0
R89.5,0,0,0,0,0,0,0,0,0,0,0,0,0
R89.6,0,0,0,0,0,0,0,0,0,0,0,0,0
R89.7,0,0,0,0,0,0,0,0,0,0,0,0,0
R89.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R89.9,0,0,0,0,0,0,0,0,0,0,0,0,0
R90,0,0,0,0,0,0,0,0,0,0,0,0,0
R90.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R90.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R90.81,0,0,0,0,0,0,0,0,0,0,0,0,0
R90.82,0,0,0,0,0,0,0,0,0,0,0,0,0
R90.89,0,0,0,0,0,0,0,0,0,0,0,0,0
R91,0,0,0,0,0,0,0,0,0,0,0,0,0
R91.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R91.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R92,0,0,0,0,0,0,0,0,0,0,0,0,0
R92.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R92.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R92.2,0,0,0,0,0,0,0,0,0,0,0,0,0
R92.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R93,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.2,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.3,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.4,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.41,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.42,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.421,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.422,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.429,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.49,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.5,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.6,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.7,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.811,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.812,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.813,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.819,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.89,0,0,0,0,0,0,0,0,0,0,0,0,0
R93.9,0,0,0,0,0,0,0,0,0,0,0,0,0
R94,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.01,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.02,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.09,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.11,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.110,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.111,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.112,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.113,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.118,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.12,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.120,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.121,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.128,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.13,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.130,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.131,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.138,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.2,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.3,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.30,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.31,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.39,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.4,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.5,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.6,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.7,0,0,0,0,0,0,0,0,0,0,0,0,0
R94.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R97,0,0,0,0,0,0,0,0,0,0,0,0,0
R97.0,0,0,0,0,0,0,0,0,0,0,0,0,0
R97.1,0,0,0,0,0,0,0,0,0,0,0,0,0
R97.2,0,0,0,0,0,0,0,0,0,0,0,0,0
R97.20,0,0,0,0,0,0,0,0,0,0,0,0,0
R97.21,0,0,0,0,0,0,0,0,0,0,0,0,0
R97.8,0,0,0,0,0,0,0,0,0,0,0,0,0
R99,0,0,0,0,0,0,0,0,0,0,0,0,0
S00,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.0,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.00,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.00XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.00XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.00XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.01,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.01XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.01XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.01XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.02,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.02XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.02XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.02XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.03,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.03XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.03XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.03XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.04,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.04XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.04XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.04XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.05,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.05XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.05XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.05XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.06,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.06XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.06XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.06XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.07,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.07XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.07XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.07XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.1,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.10,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.10XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.10XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.10XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.11,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.11XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.11XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.11XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.12,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.12XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.12XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.12XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.2,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.20,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.201,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.201A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.201D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.201S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.202,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.202A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.202D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.202S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.209,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.209A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.209D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.209S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.21,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.211,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.211A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.211D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.211S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.212,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.212A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.212D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.212S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.219,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.219A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.219D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.219S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.22,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.221,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.221A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.221D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.221S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.222,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.222A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.222D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.222S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.229,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.229A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.229D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.229S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.24,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.241,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.241A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.241D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.241S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.242,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.242A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.242D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.242S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.249,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.249A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.249D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.249S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.25,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.251,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.251A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.251D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.251S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.252,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.252A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.252D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.252S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.259,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.259A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.259D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.259S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.26,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.261,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.261A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.261D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.261S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.262,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.262A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.262D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.262S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.269,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.269A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.269D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.269S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.27,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.271,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.271A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.271D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.271S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.272,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.272A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.272D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.272S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.279,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.279A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.279D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.279S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.3,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.30,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.30XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.30XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.30XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.31,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.31XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.31XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.31XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.32,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.32XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.32XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.32XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.33,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.33XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.33XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.33XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.34,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.34XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.34XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.34XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.35,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.35XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.35XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.35XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.36,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.36XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.36XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.36XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.37,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.37XA,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.37XD,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.37XS,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.4,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.40,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.401,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.401A,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.401D,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.401S,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.402,0,0,0,0,0,0,0,0,0,0,0,0,0
S00.402A,0,0,0,0,0,0,0,0,0,0,0,0,0
